event_day,query_1st_category,original_query,wise_pv,_snapshot,_row_in_snapshot
20250701,医疗,女贞子的功效与作用,2978,20250701,455
20250701,医疗,氯化钠注射作用是什么功效,2970,20250701,456
20250701,医疗,茄子的功效与作用及营养,2970,20250701,457
20250701,医疗,玉米须煮水喝的功效与作用,2969,20250701,458
20250701,医疗,茉莉花茶的功效与作用,2965,20250701,459
20250701,医疗,涌泉穴,2965,20250701,460
20250701,医疗,胆囊息肉,2962,20250701,461
20250701,医疗,嘴唇发紫黑是什么原因,2957,20250701,462
20250701,医疗,牡蛎的功效与作用,2957,20250701,463
20250701,医疗,汗疱疹,2955,20250701,464
20250701,医疗,郁金的功效与作用,2953,20250701,465
20250701,医疗,安宫牛黄丸的功效作用,2949,20250701,466
20250701,医疗,乳酸脱氢酶高是怎么回事,2943,20250701,467
20250701,医疗,血红蛋白低怎么回事,2942,20250701,468
20250701,医疗,雷贝拉唑钠肠溶片功效作用,2932,20250701,469
20250701,医疗,肌酸激酶偏高说明什么,2932,20250701,470
20250701,医疗,bmi的正常范围,2929,20250701,471
20250701,医疗,前列腺增生的最佳治疗方法,2929,20250701,472
20250701,医疗,食脑虫,2922,20250701,473
20250701,医疗,心脏,2922,20250701,474
20250701,医疗,海带的功效与作用,2916,20250701,475
20250701,医疗,双氯芬酸钠缓释片,2915,20250701,476
20250701,医疗,常山药业,2912,20250701,477
20250701,医疗,阿托伐他汀钙片,2911,20250701,478
20250701,医疗,柴胡舒肝丸的功效和作用,2909,20250701,479
20250701,医疗,茵陈的功效作用与主治,2908,20250701,480
20250701,医疗,茄子的功效与作用,2907,20250701,481
20250701,医疗,碳酸氢钠的作用与功效,2903,20250701,482
20250701,医疗,空腹血糖多少正常,2903,20250701,483
20250701,医疗,炙甘草的功效与作用,2896,20250701,484
20250701,医疗,维生素B,2880,20250701,485
20250701,医疗,青光眼的症状和表现是什么,2878,20250701,486
20250701,医疗,硫酸氢氯吡格雷片的功效与作用,2875,20250701,487
20250701,医疗,湿疹图片和症状,2871,20250701,488
20250701,医疗,幽门螺旋杆菌的症状有哪些表现,2871,20250701,489
20250701,医疗,尿酸高是怎么导致的原因,2869,20250701,490
20250701,医疗,金银花露,2869,20250701,491
20250701,医疗,艾草的作用和功效与主治,2861,20250701,492
20250701,医疗,蒲公英的功效与作用,2855,20250701,493
20250701,医疗,幽门螺杆菌感染症状表现有哪些,2854,20250701,494
20250701,医疗,右侧肋下疼痛的可能病因,2853,20250701,495
20250701,医疗,总胆固醇高说明什么,2852,20250701,496
20250701,医疗,疣是什么样子图片,2851,20250701,497
20250701,医疗,木香顺气丸功效作用与主治,2851,20250701,498
20250701,医疗,康复新液的作用与功效,2850,20250701,499
20250701,医疗,护肝片的功效与作用,2849,20250701,500
20250701,医疗,荔枝是热性还是凉性,2844,20250701,501
20250701,医疗,甲钴胺片,2836,20250701,502
20250701,医疗,正常血压标准是多少,2835,20250701,503
20250701,医疗,谷丙转氨酶高是怎么回事,2825,20250701,504
20250701,医疗,尿频尿急尿不尽是什么原因造成的怎么办,2825,20250701,505
20250701,医疗,甲状腺结节3类一般怎么处理,2824,20250701,506
20250701,医疗,永安药业,2823,20250701,507
20250701,医疗,菊花茶的功效与作用,2813,20250701,508
20250701,医疗,同房后出血什么原因女性,2811,20250701,509
20250701,医疗,肚脐眼周围痛什么原因,2809,20250701,510
20250701,医疗,血压高怎么调理才能恢复正常,2803,20250701,511
20250701,医疗,沉香的作用与功效,2801,20250701,512
20250701,医疗,舌苔发黄厚腻是什么原因怎么调理,2801,20250701,513
20250701,医疗,大便出血鲜红色不疼怎么回事,2800,20250701,514
20250701,医疗,海豹油,2796,20250701,515
20250701,医疗,腱鞘炎,2791,20250701,516
20250701,医疗,知柏地黄丸的作用与功效,2790,20250701,517
20250701,医疗,HPV,2785,20250701,518
20250701,医疗,颈椎病引起头疼头晕怎么治疗最好的方法,2782,20250701,519
20250701,医疗,tct检查什么项目,2780,20250701,520
20250701,医疗,碳酸氢钠,2778,20250701,521
20250701,医疗,茯苓,2775,20250701,522
20250701,医疗,痔疮用什么药治最好效果最快,2769,20250701,523
20250701,医疗,胰腺炎有什么症状,2768,20250701,524
20250701,医疗,安神补脑液的功效与作用,2766,20250701,525
20250701,医疗,前列腺炎吃什么药效果好见效快,2765,20250701,526
20250701,医疗,药明康德,2763,20250701,527
20250701,医疗,拉肚子拉稀水是什么原因,2746,20250701,528
20250701,医疗,南瓜的功效与作用,2741,20250701,529
20250701,医疗,肠胃炎的表现症状有哪些,2734,20250701,530
20250701,医疗,牙疼用什么药好得快效果最好,2733,20250701,531
20250701,医疗,肌酐高怎么回事,2729,20250701,532
20250701,医疗,小儿氨酚黄那敏颗粒,2728,20250701,533
20250701,医疗,带状疱疹的症状表现及治疗方法,2722,20250701,534
20250701,医疗,对乙酰氨基酚片,2718,20250701,535
20250701,医疗,脚踝扭伤了肿了怎么恢复最快,2715,20250701,536
20250701,医疗,支原体感染是什么原因造成的,2714,20250701,537
20250701,医疗,富马酸酮替芬片的功效与作用,2707,20250701,538
20250701,医疗,尿酸高是怎样引起的如何降低尿酸,2702,20250701,539
20250701,医疗,大麦茶的作用与功效,2701,20250701,540
20250701,医疗,西红柿的好处与功效,2697,20250701,541
20250701,医疗,肝火旺盛吃什么降肝火,2696,20250701,542
20250701,医疗,腰肌劳损的主要症状有哪些,2694,20250701,543
20250701,医疗,荔枝的功效与作用,2690,20250701,544
20250701,医疗,酒店光脚洗澡或感染HPV?医生回应,2688,20250701,545
20250701,医疗,爱痴癫,2685,20250701,546
20250701,医疗,子宫肌瘤吃什么药消除最快,2684,20250701,547
20250701,医疗,酸梅汤的功效与作用,2682,20250701,548
20250701,医疗,刺梨的功效与作用,2682,20250701,549
20250701,医疗,蚊子咬了怎么消肿止痒最快,2679,20250701,550
20250701,医疗,荆芥,2675,20250701,551
20250701,医疗,速效救心丸的作用功效,2673,20250701,552
20250701,医疗,鼻窦炎症状表现有哪些,2672,20250701,553
20250701,医疗,创新医疗,2665,20250701,554
20250701,医疗,紧急避孕药的最佳服用时间,2664,20250701,555
20250701,医疗,阿胶的作用和功效,2663,20250701,556
20250701,医疗,贫血的症状或表现,2661,20250701,557
20250701,医疗,桔梗的功效与作用,2660,20250701,558
20250701,医疗,丙氨酸氨基转移酶高是怎么回事,2660,20250701,559
20250701,医疗,钙片什么时候吃吸收效果最好,2660,20250701,560
20250701,医疗,奥美拉唑肠溶胶囊,2660,20250701,561
20250701,医疗,幽门螺杆菌吃什么药最好最有效,2658,20250701,562
20250701,医疗,mri检查是什么检查,2655,20250701,563
20250701,医疗,蒙脱石散,2653,20250701,564
20250701,医疗,"更年期出汗,潮热,吃什么药能缓解",2653,20250701,565
20250701,医疗,胆红素偏高的原因及危害,2650,20250701,566
20250701,医疗,口苦是什么原因引起的怎么解决,2632,20250701,567
20250701,医疗,银耳的作用与功效,2627,20250701,568
20250701,医疗,子宫肌瘤,2626,20250701,569
20250701,医疗,湿疹用什么药好得最快最有效,2621,20250701,570
20250701,医疗,荔枝的作用与功效,2616,20250701,571
20250701,医疗,红霉素软膏作用与功效,2613,20250701,572
20250701,医疗,花椒水泡脚有什么效果,2610,20250701,573
20250701,医疗,柏子养心丸的功效和作用,2610,20250701,574
20250701,医疗,胃疼上腹部正中隐痛可要当心了,2610,20250701,575
20250701,医疗,五指毛桃的功效与作用,2609,20250701,576
20250701,医疗,罗红霉素胶囊的作用与功效,2606,20250701,577
20250701,医疗,厚朴的功效与作用,2604,20250701,578
20250701,医疗,鸡内金的功效与作用,2603,20250701,579
20250701,医疗,牙龈萎缩牙根露出怎么样才能恢复,2603,20250701,580
20250701,医疗,木香的功效与作用,2602,20250701,581
20250701,医疗,牛大力的功效与作用与主治,2598,20250701,582
20250701,医疗,白术的功效与作用,2596,20250701,583
20250701,医疗,内分泌失调有哪些症状,2596,20250701,584
20250701,医疗,丝瓜的功效和作用,2595,20250701,585
20250701,医疗,逍遥丸,2591,20250701,586
20250701,医疗,薄荷的功效与主治,2585,20250701,587
20250701,医疗,身上痒是什么原因.越抓越痒,2581,20250701,588
20250701,医疗,"耳鸣,耳朵嗡嗡响是怎么回事?",2580,20250701,589
20250701,医疗,前列腺炎,2578,20250701,590
20250701,医疗,鸡血藤的功效与作用主要治什么病,2575,20250701,591
20250701,医疗,肾结石,2575,20250701,592
20250701,医疗,乳酸菌素片的作用和功效,2569,20250701,593
20250701,医疗,奇亚籽的功效与作用,2560,20250701,594
20250701,医疗,阿司匹林的功效与作用,2560,20250701,595
20250701,医疗,肚子痛一阵一阵的痛什么原因,2559,20250701,596
20250701,医疗,红景天的功效及作用与主治,2559,20250701,597
20250701,医疗,绿茶的功效与作用,2557,20250701,598
20250701,医疗,白细胞低是什么问题,2554,20250701,599
20250701,医疗,痛经的快速止痛的方法,2552,20250701,600
20250701,医疗,栀子的功效与作用,2552,20250701,601
20250701,医疗,热射病,2551,20250701,602
20250701,医疗,碱性磷酸酶高是怎么回事,2551,20250701,603
20250701,医疗,"甲亢病是什么原因引起的,能治好吗",2549,20250701,604
20250701,医疗,头孢克肟片的作用与功效,2544,20250701,605
20250701,医疗,脑供血不足有哪些症状和表现,2543,20250701,606
20250701,医疗,耳朵嗡嗡响是什么原因引起的,2542,20250701,607
20250701,医疗,胃癌最明显的一个征兆,2540,20250701,608
20250701,医疗,大黄的功效作用与主治,2538,20250701,609
20250701,医疗,眩晕症是什么原因导致的,2533,20250701,610
20250701,医疗,头晕是什么原因引起的怎么办,2527,20250701,611
20250701,医疗,山竹是凉性还是热性,2526,20250701,612
20250701,医疗,拔罐的好处与功效与坏处,2523,20250701,613
20250701,医疗,直接胆红素偏高是什么意思,2520,20250701,614
20250701,医疗,阿托伐他汀钙片的功效与主治,2519,20250701,615
20250701,医疗,羊肚菌的功效与作用,2512,20250701,616
20250701,医疗,血小板低是什么原因,2511,20250701,617
20250701,医疗,依托考昔片的功效与作用,2511,20250701,618
20250701,医疗,银杏叶片的功效与作用,2509,20250701,619
20250701,医疗,鸡内金的功效作用与主治,2508,20250701,620
20250701,医疗,李子吃了有什么好处和功效,2502,20250701,621
20250701,医疗,BMI,2497,20250701,622
20250701,医疗,嗜酸性粒细胞高是怎么回事,2495,20250701,623
20250701,医疗,肩膀疼痛要警惕的三种病右肩膀疼痛,2494,20250701,624
20250701,医疗,左侧肋下疼痛的可能病因,2493,20250701,625
20250701,医疗,纳豆的功效与作用,2493,20250701,626
20250701,医疗,韭菜的功效与作用,2491,20250701,627
20250701,医疗,洛索洛芬钠片的功效与作用,2490,20250701,628
20250701,医疗,维生素b1的作用和功效,2485,20250701,629
20250701,医疗,川芎的功效与作用,2481,20250701,630
20250701,医疗,西地那非,2481,20250701,631
20250701,医疗,食道癌的早期症状,2480,20250701,632
20250701,医疗,二甲双胍,2479,20250701,633
20250701,医疗,心悸是什么症状表现,2472,20250701,634
20250701,医疗,布洛芬缓释胶囊,2465,20250701,635
20250701,医疗,乳腺增生的主要症状有哪些,2464,20250701,636
20250701,医疗,心肌炎症状及表现,2455,20250701,637
20250701,医疗,盐酸倍他司汀的作用与功效,2452,20250701,638
20250701,医疗,胸部疼痛什么原因引起的,2448,20250701,639
20250701,医疗,乳腺结节,2447,20250701,640
20250701,医疗,吃火龙果尿出的尿是红色的怎么回事,2446,20250701,641
20250701,医疗,窦性心律,2444,20250701,642
20250701,医疗,胸,2443,20250701,643
20250701,医疗,肺结节,2439,20250701,644
20250701,医疗,高密度脂蛋白偏低怎么回事,2439,20250701,645
20250701,医疗,大便不成形是什么原因造成的,2435,20250701,646
20250701,医疗,车前草,2435,20250701,647
20250701,医疗,痱子用什么方法消除最快,2435,20250701,648
20250701,医疗,中暑的症状,2434,20250701,649
20250701,医疗,阴囊潮湿是什么原因造成的,2434,20250701,650
20250701,医疗,阿莫西林胶囊一次吃几粒,2431,20250701,651
20250701,医疗,hpv是什么病毒?,2430,20250701,652
20250701,医疗,脂肪肝,2428,20250701,653
20250701,医疗,维生素b2,2428,20250701,654
20250701,医疗,人参果的功效与作用,2427,20250701,655
20250701,医疗,红斑狼疮是什么症状早期图片,2426,20250701,656
20250701,医疗,阴脣上长疙瘩什么原因,2424,20250701,657
20250701,医疗,直肠癌早期症状和前兆,2422,20250701,658
20250701,医疗,肾虚有哪些症状,2421,20250701,659
20250701,医疗,喉咙里总是有痰液粘着是什么原因,2419,20250701,660
20250701,医疗,膝盖疼是怎么回事什么原因引起的,2414,20250701,661
20250701,医疗,hpv是什么病毒,2412,20250701,662
20250701,医疗,扁平疣的症状和图片,2410,20250701,663
20250701,医疗,白花蛇舌草的功效与作用,2409,20250701,664
20250701,医疗,白术,2409,20250701,665
20250701,医疗,柠檬水的功效与作用,2408,20250701,666
20250701,医疗,脚肿是怎么回事什么原因引起的,2405,20250701,667
20250701,医疗,小米粥的功效与作用,2402,20250701,668
20250701,医疗,脂蛋白(a)高是怎么回事,2401,20250701,669
20250701,医疗,达格列净片作用与功效,2398,20250701,670
20250701,医疗,腋下有小疙瘩是什么原因,2396,20250701,671
20250701,医疗,叶黄素的功效与作用对眼睛有用吗,2395,20250701,672
20250701,医疗,玫瑰花泡水的功效与作用,2395,20250701,673
20250701,医疗,舌头上有裂纹是什么原因?怎么解决?,2394,20250701,674
20250701,医疗,加味逍遥丸的功效与作用,2392,20250701,675
20250701,医疗,眼睛,2392,20250701,676
20250701,医疗,二甲双胍片的功效与副作用,2390,20250701,677
20250701,医疗,维生素b2的作用和功效有哪些,2388,20250701,678
20250701,医疗,晒背的好处及作用和时间,2386,20250701,679
20250701,医疗,间接胆红素偏高是什么意思,2385,20250701,680
20250701,医疗,宫外孕能用验孕棒测出来吗,2383,20250701,681
20250701,医疗,头晕目眩恶心想吐是什么原因,2378,20250701,682
20250701,医疗,烫伤起水泡用什么方法好的最快,2377,20250701,683
20250701,医疗,静脉曲张,2375,20250701,684
20250701,医疗,"胃胀,胃顶,不消化,胃胀气,恶心吃什么药",2374,20250701,685
20250701,医疗,颈椎病会引起哪些不适症状,2370,20250701,686
20250701,医疗,甲胎蛋白偏高说明什么问题,2369,20250701,687
20250701,医疗,荔枝皮煮水喝有什么功效和作用,2368,20250701,688
20250701,医疗,红薯发芽了还能不能吃,2368,20250701,689
20250701,医疗,榴莲不能和什么一起吃,2367,20250701,690
20250701,医疗,外阴瘙痒,2363,20250701,691
20250701,医疗,生孩子,2360,20250701,692
20250701,医疗,"肺气肿是什么原因导致的,能治愈吗?",2360,20250701,693
20250701,医疗,怀孕,2357,20250701,694
20250701,医疗,耳鸣怎么快速消除耳鸣的方法,2354,20250701,695
20250701,医疗,绞股蓝的功效与作用与主治,2351,20250701,696
20250701,医疗,氨糖软骨素钙片的功效和作用,2346,20250701,697
