外层,外层名,快照,source,n,内层,内层名,条数,占比%,95CI低%,95CI高%
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2025搜索,2025search,266,18,查询保险相关业务,2,0.75,0.21,2.7
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2025搜索,2025search,266,70,查询定期存款利率,2,0.75,0.21,2.7
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2025搜索,2025search,266,63,查询价格走势图,2,0.75,0.21,2.7
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2025搜索,2025search,266,44,支付宝相关操作查询,1,0.38,0.07,2.1
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2025搜索,2025search,266,71,查询价格与金额,1,0.38,0.07,2.1
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2025搜索,2025search,266,50,农业银行及农村信用社服务信息查询,1,0.38,0.07,2.1
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2025搜索,2025search,266,36,人民币及货币信息查询,1,0.38,0.07,2.1
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2025搜索,2025search,266,35,货币兑换金额换算查询,1,0.38,0.07,2.1
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2025搜索,2025search,266,58,查询黄金价格,1,0.38,0.07,2.1
CONCEPT_EXPLAIN,解释金融术语与交易/业务规则,2025搜索,2025search,266,10,查询转账与账户业务可行性,1,0.38,0.07,2.1
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,68,利率查询与计算,77,33.05,27.33,39.32
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,65,计算存贷款利息,45,19.31,14.76,24.86
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,70,查询定期存款利率,21,9.01,5.97,13.38
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,64,查询金融业务数值与代码,13,5.58,3.29,9.31
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,8,查询贷款信息,12,5.15,2.97,8.79
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,71,查询价格与金额,11,4.72,2.66,8.25
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,9,贷款提前还款查询,9,3.86,2.05,7.18
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,66,金融行情数据查询,7,3.0,1.46,6.07
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,10,查询转账与账户业务可行性,7,3.0,1.46,6.07
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,20,查询交强险保费、赔偿与投保规定,5,2.15,0.92,4.92
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,48,银行卡业务查询与办理指导,5,2.15,0.92,4.92
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,67,贷款月供计算,4,1.72,0.67,4.33
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,44,支付宝相关操作查询,3,1.29,0.44,3.72
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,12,金融业务操作与问题处理方法查询,3,1.29,0.44,3.72
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,19,车险购买与理赔咨询,2,0.86,0.24,3.08
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,47,查询办理信用卡业务,2,0.86,0.24,3.08
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,53,中国银行服务信息查询,2,0.86,0.24,3.08
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,15,查询借款平台正规性,1,0.43,0.08,2.39
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,49,银行信息查询,1,0.43,0.08,2.39
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,43,支付方式使用与设置查询,1,0.43,0.08,2.39
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,54,建设银行网点与服务查询,1,0.43,0.08,2.39
RATE_CALC,查询利率、费率、限额并试算利息/还款,2025搜索,2025search,233,33,查询人民币兑外币汇率,1,0.43,0.08,2.39
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,10,查询转账与账户业务可行性,16,20.0,12.7,30.05
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,48,银行卡业务查询与办理指导,14,17.5,10.72,27.26
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,30,股票行情与选股建议查询,7,8.75,4.3,16.98
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,18,查询保险相关业务,5,6.25,2.7,13.81
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,49,银行信息查询,5,6.25,2.7,13.81
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,70,查询定期存款利率,4,5.0,1.96,12.16
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,47,查询办理信用卡业务,4,5.0,1.96,12.16
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,19,车险购买与理赔咨询,3,3.75,1.28,10.45
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,17,查询保险公司信息,3,3.75,1.28,10.45
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,16,查询人寿保险相关业务信息,3,3.75,1.28,10.45
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,9,贷款提前还款查询,2,2.5,0.69,8.66
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,44,支付宝相关操作查询,2,2.5,0.69,8.66
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,27,查询市场行情,2,2.5,0.69,8.66
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,50,农业银行及农村信用社服务信息查询,2,2.5,0.69,8.66
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,43,支付方式使用与设置查询,2,2.5,0.69,8.66
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,15,查询借款平台正规性,1,1.25,0.22,6.75
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,66,金融行情数据查询,1,1.25,0.22,6.75
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,36,人民币及货币信息查询,1,1.25,0.22,6.75
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,1,查询300开头股票代码与行情,1,1.25,0.22,6.75
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,14,个人征信报告查询与影响咨询,1,1.25,0.22,6.75
VERDICT_QUESTION,对“是不是/是A还是B”给出裁决结论,2025搜索,2025search,80,13,花呗操作查询,1,1.25,0.22,6.75
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,44,支付宝相关操作查询,45,20.0,15.3,25.71
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,48,银行卡业务查询与办理指导,32,14.22,10.26,19.39
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,12,金融业务操作与问题处理方法查询,30,13.33,9.5,18.4
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,13,花呗操作查询,22,9.78,6.55,14.36
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,14,个人征信报告查询与影响咨询,17,7.56,4.77,11.77
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,8,查询贷款信息,14,6.22,3.74,10.17
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,43,支付方式使用与设置查询,13,5.78,3.41,9.63
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,9,贷款提前还款查询,9,4.0,2.12,7.43
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,49,银行信息查询,8,3.56,1.81,6.86
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,18,查询保险相关业务,5,2.22,0.95,5.1
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,10,查询转账与账户业务可行性,5,2.22,0.95,5.1
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,52,下载安装金融类App,5,2.22,0.95,5.1
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,20,查询交强险保费、赔偿与投保规定,4,1.78,0.69,4.48
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,19,车险购买与理赔咨询,3,1.33,0.45,3.85
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,47,查询办理信用卡业务,2,0.89,0.24,3.18
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,50,农业银行及农村信用社服务信息查询,2,0.89,0.24,3.18
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,16,查询人寿保险相关业务信息,1,0.44,0.08,2.47
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,54,建设银行网点与服务查询,1,0.44,0.08,2.47
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,35,货币兑换金额换算查询,1,0.44,0.08,2.47
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,53,中国银行服务信息查询,1,0.44,0.08,2.47
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,17,查询保险公司信息,1,0.44,0.08,2.47
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,15,查询借款平台正规性,1,0.44,0.08,2.47
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,7,基金净值查询,1,0.44,0.08,2.47
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,22,查询科技股与科创板信息,1,0.44,0.08,2.47
HOWTO_OPERATE,获取银行/支付业务办理步骤与所需资料,2025搜索,2025search,225,36,人民币及货币信息查询,1,0.44,0.08,2.47
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,15,查询借款平台正规性,64,68.82,58.81,77.33
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,8,查询贷款信息,5,5.38,2.32,11.97
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,10,查询转账与账户业务可行性,4,4.3,1.69,10.54
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,18,查询保险相关业务,4,4.3,1.69,10.54
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,17,查询保险公司信息,4,4.3,1.69,10.54
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,47,查询办理信用卡业务,3,3.23,1.1,9.06
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,49,银行信息查询,2,2.15,0.59,7.51
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,30,股票行情与选股建议查询,1,1.08,0.19,5.84
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,11,查询金融术语含义,1,1.08,0.19,5.84
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,55,银行客服电话查询,1,1.08,0.19,5.84
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,44,支付宝相关操作查询,1,1.08,0.19,5.84
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,14,个人征信报告查询与影响咨询,1,1.08,0.19,5.84
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,31,查询财经门户与市场行情,1,1.08,0.19,5.84
ENTITY_VERIFY,核验机构平台与金融信息来源的真伪资质,2025搜索,2025search,93,52,下载安装金融类App,1,1.08,0.19,5.84
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,2025搜索,2025search,22,30,股票行情与选股建议查询,13,59.09,38.73,76.74
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,2025搜索,2025search,22,25,查询股票信息,2,9.09,2.53,27.82
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,2025搜索,2025search,22,17,查询保险公司信息,2,9.09,2.53,27.82
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,2025搜索,2025search,22,28,股指行情查询,1,4.55,0.81,21.8
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,2025搜索,2025search,22,0,股票代码查询,1,4.55,0.81,21.8
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,2025搜索,2025search,22,36,人民币及货币信息查询,1,4.55,0.81,21.8
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,2025搜索,2025search,22,31,查询财经门户与市场行情,1,4.55,0.81,21.8
ENTITY_IDENTITY_CHECK,确认或反查标的代码与名称对应,2025搜索,2025search,22,1,查询300开头股票代码与行情,1,4.55,0.81,21.8
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,30,股票行情与选股建议查询,35,61.4,48.43,72.94
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,25,查询股票信息,3,5.26,1.81,14.37
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,10,查询转账与账户业务可行性,3,5.26,1.81,14.37
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,62,查询金价,3,5.26,1.81,14.37
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,63,查询价格走势图,2,3.51,0.97,11.92
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,19,车险购买与理赔咨询,2,3.51,0.97,11.92
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,17,查询保险公司信息,2,3.51,0.97,11.92
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,1,查询300开头股票代码与行情,1,1.75,0.31,9.29
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,23,科技类股票信息查询,1,1.75,0.31,9.29
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,66,金融行情数据查询,1,1.75,0.31,9.29
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,58,查询黄金价格,1,1.75,0.31,9.29
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,65,计算存贷款利息,1,1.75,0.31,9.29
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,72,金融代码查询,1,1.75,0.31,9.29
INVEST_ADVICE,请求个股买卖持有决策与涨跌预测,2025搜索,2025search,57,12,金融业务操作与问题处理方法查询,1,1.75,0.31,9.29
TXN_ISSUE,排查账户与交易异常,2025搜索,2025search,36,48,银行卡业务查询与办理指导,17,47.22,31.99,62.99
TXN_ISSUE,排查账户与交易异常,2025搜索,2025search,36,12,金融业务操作与问题处理方法查询,6,16.67,7.87,31.89
TXN_ISSUE,排查账户与交易异常,2025搜索,2025search,36,10,查询转账与账户业务可行性,5,13.89,6.08,28.66
TXN_ISSUE,排查账户与交易异常,2025搜索,2025search,36,13,花呗操作查询,2,5.56,1.54,18.14
TXN_ISSUE,排查账户与交易异常,2025搜索,2025search,36,43,支付方式使用与设置查询,1,2.78,0.49,14.17
TXN_ISSUE,排查账户与交易异常,2025搜索,2025search,36,55,银行客服电话查询,1,2.78,0.49,14.17
TXN_ISSUE,排查账户与交易异常,2025搜索,2025search,36,11,查询金融术语含义,1,2.78,0.49,14.17
TXN_ISSUE,排查账户与交易异常,2025搜索,2025search,36,44,支付宝相关操作查询,1,2.78,0.49,14.17
TXN_ISSUE,排查账户与交易异常,2025搜索,2025search,36,70,查询定期存款利率,1,2.78,0.49,14.17
TXN_ISSUE,排查账户与交易异常,2025搜索,2025search,36,49,银行信息查询,1,2.78,0.49,14.17
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索,2025search,25,48,银行卡业务查询与办理指导,9,36.0,20.25,55.48
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索,2025search,25,65,计算存贷款利息,7,28.0,14.28,47.58
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索,2025search,25,70,查询定期存款利率,2,8.0,2.22,24.97
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索,2025search,25,19,车险购买与理赔咨询,2,8.0,2.22,24.97
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索,2025search,25,47,查询办理信用卡业务,2,8.0,2.22,24.97
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索,2025search,25,17,查询保险公司信息,1,4.0,0.71,19.54
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索,2025search,25,15,查询借款平台正规性,1,4.0,0.71,19.54
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索,2025search,25,43,支付方式使用与设置查询,1,4.0,0.71,19.54
