id,query,majority,votes,tier,pv_raw,n_days,daily_cv,in_other_source,legacy_l2,legacy_l3
A0883,已开始服用,A,AAA,user,199.0,1,,False,药品保健品,-
A0885,已接种,A,AAA,user,1440.0,6,0.09017087687849684,False,医疗其它,-
A0888,已确诊,A,AAA,user,13033.0,7,0.04133156591926665,False,疾病知识,体检科-科普
A0889,已经一起吃了,A,AAA,user,268.0,1,,False,医疗其它,-
A0891,已经吃了,A,AAA,user,3321.0,6,0.2945667273223894,False,医疗其它,-
A0893,已经在吃,A,AAA,user,6271.0,6,0.30103753770883396,False,医疗其它,-
A0894,已结痂,A,AAA,user,1313.0,6,0.07265739636092225,False,疾病知识,皮肤科-症状
A0899,干咳少痰,A,AAA,user,200.0,1,,False,疾病知识,内科-症状
A0901,干燥脱屑,A,AAA,user,409.0,2,0.007334963325183374,False,疾病知识,皮肤科-症状
A0902,平时饮食要注意什么？,P,PPP,user,522.0,2,0.0,False,养生知识,-
A0903,平时饮食需要注意什么？,P,PPP,user,1867.0,7,0.10899279993124289,False,养生知识,-
A0910,开学要做好哪些防护,P,PPP,user,56313.0,2,0.9746772503684762,False,医疗其它,-
A0912,强迫症风险自测,P,PPP,user,1931.0,5,0.33426019039570476,False,疾病知识,精神科-科普
A0913,当天,A,AAA,user,3835.0,7,0.07097168536617053,False,医疗其它,-
A0914,影响日常,A,AAA,user,3070.0,7,0.07000150814678065,False,医疗其它,-
A0915,影响睡眠,A,AAA,user,2734.0,7,0.05291336158017593,False,疾病知识,无明确科室-科普
A0916,很少,A,AAA,user,2948.0,7,0.06488463352223953,False,医疗其它,-
A0924,心慌紧张是焦虑症吗,U,UUU,user,199.0,1,,False,疾病知识,精神科-症状
A0926,心烦失眠,A,AAU,user,895.0,4,0.07997221826526209,False,疾病知识,精神科-症状
A0927,心电图,U,UUU,user,604.0,3,0.02341413182736912,False,疾病知识,内科-科普
A0929,心脏病、高血压或脑卒中,A,AAA,user,200.0,1,,False,疾病知识,内科-科普
A0930,心脑血管,A,AAA,user,1429.0,6,0.10893598442545957,False,疾病知识,内科-科普
A0934,怎么对症判断吃什么药有效,P,PPU,user,1074.0,3,0.20336781406227758,False,药品保健品,-
A0940,恢复期,A,AAA,user,1014.0,5,0.02191924139141308,False,疾病知识,妇产科-科普
A0941,恢复良好,A,AAA,user,406.0,2,0.014778325123152709,False,疾病知识,无明确科室-治疗
A0945,愈合良好,A,AAA,user,1925.0,7,0.045167927520590456,False,疾病知识,无明确科室-科普
A0947,慢性肾病几期最严重,P,PPU,user,27613.0,7,0.1400352646318411,False,疾病知识,内科-科普
A0948,慢性胃炎,U,UUU,user,2270.0,7,0.04220806895860258,False,疾病知识,内科-疾病名
A0951,成年人,A,AAA,user,6038.0,7,0.19056379238743618,False,医疗其它,-
A0954,我想了解多囊卵巢综合征,W,WWW,user,1630.0,7,0.07986306923254499,False,疾病知识,妇产科-治疗
A0955,我想了解失眠,W,WWW,user,196.0,1,,False,疾病知识,精神科-症状
A0960,我想了解毛囊炎,W,WWW,user,648.0,3,0.07560153527108575,False,疾病知识,皮肤科-科普
A0962,我想了解炉甘石洗剂,W,WWW,user,1909.0,7,0.14691852641124706,False,药品保健品,-
A0963,我想了解甲亢,W,WWW,user,891.0,4,0.08666718699110204,False,疾病知识,内科-科普
A0964,我想了解甲状腺功能减退,W,WWW,user,1575.0,7,0.039894039548965095,False,疾病知识,内科-治疗
A0965,我想了解糖尿病,W,WWW,user,3335.0,7,0.02879809823938343,False,疾病知识,内科-科普
A0967,我想了解细菌感染,W,WWW,user,199.0,1,,False,疾病知识,无明确科室-科普
A0971,我想了解莫匹罗星软膏,W,WWW,user,2205.0,7,0.05087861374814232,False,药品保健品,-
A0972,我想了解血糖,W,WWW,user,1834.0,7,0.05831438701112378,False,疾病知识,内科-科普
A0974,我想了解贫血,W,WWW,user,1672.0,7,0.10890752550029445,False,疾病知识,内科-治疗
A0977,我想免费问医生,F,FFF,H2_feature_or_facet,77359.0,7,0.07996904357625681,False,医疗服务,妇产科
A0979,我想咨询47岁女人还能怀孕吗,W,WWW,H4_template_wrapper,222.0,1,,False,疾病知识,妇产科-科普
A0986,我想咨询人参果的功效与作用人参果的营养价值,W,WWW,H4_template_wrapper,1719.0,7,0.08230656284766949,False,养生知识,-
A0987,我想咨询人参果的功效是什么？,W,WWW,H4_template_wrapper,218.0,1,,False,养生知识,-
A0992,我想咨询做爱什么姿势最舒服,W,WWW,H4_template_wrapper,1978.0,7,0.1634800669712501,False,医疗其它,-
A0993,我想咨询六舒平硒片,W,WWW,H4_template_wrapper,253.0,1,,False,药品保健品,-
A0996,我想咨询吃优甲乐不能吃什么？,W,WWW,H4_template_wrapper,203.0,1,,False,药品保健品,-
A0999,我想咨询吃西梅汁可以瘦身吗,W,WWW,H4_template_wrapper,222.0,1,,False,养生知识,-
A1002,我想咨询女人吃鱼油的好处有什么,W,WWW,H4_template_wrapper,206.0,1,,False,药品保健品,-
A1008,我想咨询左氧氟沙星,W,WWW,H4_template_wrapper,197.0,1,,False,药品保健品,-
A1013,我想咨询成人三级视功能恢复要多久,W,WWW,H4_template_wrapper,333.0,1,,False,疾病知识,眼科-科普
A1015,我想咨询手足口病症状图片,W,WWW,H4_template_wrapper,662.0,3,0.040589211004665865,False,疾病知识,儿科-科普
A1019,我想咨询服用谷维素有副作用吗,W,WWW,H4_template_wrapper,420.0,2,0.02857142857142857,False,药品保健品,-
A1021,我想咨询每天吃一片维生素b族好吗,W,WWW,H4_template_wrapper,631.0,2,0.1410459587955626,False,药品保健品,-
A1022,我想咨询海诺莱胃康功效,W,WWW,H4_template_wrapper,221.0,1,,False,药品保健品,-
A1040,我想咨询石榴的功效和作用是什么？,W,WWW,H4_template_wrapper,426.0,2,0.07981220657276995,False,养生知识,-
A1041,我想咨询破壁灵芝孢子粉对心肌有什么作用,W,WWW,H4_template_wrapper,293.0,1,,False,药品保健品,-
A1043,我想咨询紫苏籽油有什么副作用？,W,WWW,H4_template_wrapper,2041.0,7,0.1277611104583171,False,药品保健品,-
A1046,我想咨询肠癌晚期能活多久,W,WWW,H4_template_wrapper,241.0,1,,False,疾病知识,内科-科普
A1047,我想咨询肠癌的早期症状有哪些表现,W,WWW,H4_template_wrapper,672.0,1,,False,疾病知识,内科-症状
A1048,我想咨询肠癌要做哪些检查,W,WWW,H4_template_wrapper,205.0,1,,False,疾病知识,内科-科普
A1052,我想咨询脑梗的症状表现有哪些,W,WWW,H4_template_wrapper,1443.0,4,0.11005191390355461,False,疾病知识,内科-症状
A1062,我想咨询谷维素的作用,W,WWW,H4_template_wrapper,1561.0,7,0.05559711455156216,False,药品保健品,-
A1063,我想咨询谷维素能长期服用吗？,W,WWW,H4_template_wrapper,837.0,3,0.20378689829661006,False,药品保健品,-
A1070,我想咨询鹰嘴豆能长期吃吗,W,WWW,H4_template_wrapper,1696.0,6,0.15003318577958896,False,养生知识,-
A1073,我想找专家挂号,F,FFF,user,3108.0,6,0.6439711921810851,False,医疗服务,医疗服务其它
A1079,手术大概需要住院多久？,P,PPP,user,954.0,4,0.004687773537735408,False,疾病知识,外科-手术
A1082,手脚麻木,U,UUU,user,2497.0,7,0.03610993697669155,False,疾病知识,无明确科室-症状
A1085,打喷嚏,U,UUU,user,2704.0,7,0.1068870157079724,False,疾病知识,无明确科室-症状
A1086,打嗝,U,UUU,user,217.0,1,,False,疾病知识,内科-症状
A1089,打算做,A,AAA,user,528.0,2,0.11363636363636363,False,医疗其它,-
A1093,抑郁症风险自测,P,PPP,user,15363.0,7,0.3288968926729986,False,疾病知识,精神科-科普
A1095,报告单解读,F,FFF,H2_feature_or_facet,820048.0,7,0.020890064142772842,False,医疗其它,-
A1098,担心隐私泄露如何选择健康咨询渠道,P,PPP,user,343.0,1,,False,医疗服务,男科
A1099,拉肚子,U,UUU,user,2164.0,7,0.1027791258477567,False,疾病知识,内科-症状
A1112,指尖血糖,A,AAA,user,307.0,1,,False,疾病知识,无明确科室-身体指标
A1114,指甲有竖纹是身体缺什么吗,U,UUU,user,347.0,1,,False,疾病知识,皮肤科-科普
A1116,按压才疼,A,AAA,user,429.0,2,0.07226107226107226,False,疾病知识,无明确科室-症状
A1117,按压时,A,AAA,user,1550.0,7,0.08117759721303655,False,医疗其它,-
A1122,排尿困难,U,UUU,user,1543.0,7,0.059242488046799435,False,疾病知识,外科-症状
A1124,接触真菌感染后怎么判断是否感染,P,PPU,user,2177.0,6,0.3341100349978492,False,疾病知识,无明确科室-科普
A1129,控制稳定,A,AAA,user,2801.0,7,0.109108938164485,False,医疗其它,-
A1131,控制血糖,A,AAA,user,2869.0,7,0.06425496617248053,False,疾病知识,内科-治疗
A1132,控血糖,A,AAA,user,2219.0,7,0.12162801767484296,False,疾病知识,内科-科普
A1135,改善睡眠,A,AAA,user,7943.0,7,0.032567200184486826,False,疾病知识,精神科-症状
A1138,"无,无",A,AAA,H1_intake_answer,2127.0,7,0.09064917164077126,False,医疗其它,-
A1142,无上述症状,A,AAA,user,7301.0,7,0.03227845726556264,False,疾病知识,无明确科室-症状
A1148,无其他症状,A,AAA,H1_intake_answer,1895.0,7,0.07722536413689379,False,疾病知识,无明确科室-症状
A1159,无异味,A,AAA,user,6976.0,7,0.13657310217426072,False,医疗其它,-
A1161,无异常分泌物,A,AAA,user,434.0,2,0.013824884792626729,False,疾病知识,妇产科-症状
A1169,无明显疼痛,A,AAA,user,1019.0,5,0.02585267884655444,False,疾病知识,无明确科室-症状
A1175,无疼痛,A,AAA,H1_intake_answer,41930.0,7,0.1570890631020846,False,疾病知识,无明确科室-症状
A1185,无肿胀,A,AAA,user,6748.0,7,0.13183430579482175,False,疾病知识,内科-症状
A1187,无脱屑,A,AAA,user,218.0,1,,False,疾病知识,皮肤科-症状
A1188,无腹泻,A,AAA,user,1749.0,7,0.19244810796882342,False,疾病知识,内科-症状
A1194,日常养生,A,AAA,user,5411.0,7,0.11829952670212493,False,养生知识,-
A1195,日常补充,A,AAA,user,1838.0,7,0.08812248795527174,False,养生知识,-
A1197,早上,A,AAA,user,827.0,4,0.05539884492844163,False,医疗其它,-
A1198,早期,A,AAA,user,2519.0,7,0.14244442332678964,False,医疗其它,-
A1200,早醒,A,AAA,user,1249.0,6,0.0430041601344941,False,医疗其它,-
A1201,时好时坏,A,AAA,user,4137.0,7,0.07236629393421767,False,医疗其它,-
A1202,时有时无,A,AAA,user,2296.0,7,0.07322515397717426,False,医疗其它,-
A1213,明显少于月经,A,AAA,user,609.0,3,0.010641610342213236,False,疾病知识,妇产科-症状
A1220,昏昏沉沉,A,AAA,user,1360.0,6,0.09357610747019432,False,医疗其它,-
A1224,是，有不适,A,AAA,user,18927.0,7,0.07273807142261944,False,医疗其它,-
A1227,晚餐吃太晚有哪些危害,U,PUU,user,228.0,1,,False,养生知识,-
A1231,暂无症状,A,AAA,user,2345.0,7,0.10035737941206314,False,疾病知识,无明确科室-症状
A1237,暴雨天出门淋雨后怎么防止感冒,P,PPP,user,94055.0,7,0.12120446136261992,False,疾病知识,内科-治疗
A1238,暴雨天孩子发高烧还要不要冒雨去医院,P,PPP,user,1583.0,5,0.19957098936826756,False,疾病知识,儿科-科普
A1240,暴雨积水后脚泡水要注意什么,P,PPP,user,314.0,1,,False,疾病知识,皮肤科-科普
A1245,月经周期异常时记录哪些信息有助于咨询,P,PPP,user,1911.0,3,0.13603228093403358,False,疾病知识,妇产科-科普
A1247,有,A,AAA,H1_intake_answer,154582.0,7,0.04598940175763347,False,医疗其它,-
A1250,有出血,A,AAA,user,6532.0,7,0.09978810853274145,False,疾病知识,妇产科-症状
A1251,有分泌物,A,AAA,user,1809.0,7,0.10755171056113406,False,疾病知识,妇产科-症状
A1254,有头晕,A,AAA,user,3435.0,7,0.17299142544533627,False,疾病知识,无明确科室-症状
A1258,有恶心,A,AAA,user,697.0,3,0.14014800759254764,False,疾病知识,内科-症状
A1259,有所减少,A,AAA,user,1885.0,7,0.07998480109474693,False,疾病知识,精神科-症状
A1262,有渗液,A,AAA,user,1697.0,7,0.06968412727917257,False,疾病知识,内科-症状
A1267,有痰,A,AAA,user,8036.0,7,0.13946689831427003,False,疾病知识,无明确科室-症状
A1277,有高血压,A,AAA,user,12170.0,7,0.051433105322771525,False,疾病知识,内科-症状
A1280,有鼻塞,A,AAA,user,224.0,1,,False,疾病知识,耳鼻咽喉科-症状
A1285,未做,A,AAA,user,2438.0,7,0.053069381426204654,False,医疗其它,-
A1290,"未发烧,都没有",A,AAA,user,2906.0,7,0.1072426828874679,False,疾病知识,无明确科室-症状
A1292,未复查,A,AAA,user,4201.0,7,0.05678903694950072,False,疾病知识,体检科-科普
A1304,未检查,A,AAA,user,4558.0,7,0.042468559048993736,False,医疗其它,-
A1309,未绝经,A,AAA,user,1624.0,7,0.06557231286686767,False,疾病知识,妇产科-症状
A1311,未预约,A,AAA,user,832.0,4,0.014818302891752346,False,医疗其它,-
A1315,极端天气下家庭应如何准备基础健康应急物品,P,PPP,user,2673.0,3,0.5820672186442296,False,医疗其它,-
A1324,正在使用,A,AAA,user,3853.0,7,0.1765427153789487,False,医疗其它,-
A1331,正在治疗,A,AAA,user,2592.0,7,0.18165520628076473,False,疾病知识,无明确科室-治疗
A1332,正在治疗中,A,AAA,user,1627.0,7,0.1098311440332054,False,疾病知识,无明确科室-科普
A1340,正常无异常,A,AAA,user,204.0,1,,False,疾病知识,无明确科室-身体指标
A1347,每周3-5次,A,AAA,user,4269.0,7,0.05680475158949042,False,医疗其它,-
A1349,每周几次,A,AAA,user,6058.0,7,0.0664438891355121,False,医疗其它,-
A1351,每天,A,AAA,H1_intake_answer,10655.0,7,0.042376732589047235,False,医疗其它,-
A1352,每天1-2次,A,AAA,user,2331.0,7,0.05459946959633563,False,养生知识,-
A1355,每天吃,A,AAA,user,1883.0,7,0.1193898203705711,False,养生知识,-
A1356,每天喝,A,AAA,user,1062.0,5,0.05937432305248379,False,养生知识,-
A1362,每日一次,A,AAA,user,432.0,2,0.046296296296296294,False,医疗其它,-
A1365,每月几次,A,AAA,user,2525.0,7,0.07960297521679913,False,医疗其它,-
A1368,气短,A,AAA,user,2099.0,7,0.035581710052096885,False,医疗其它,-
A1370,水样便,A,AAA,user,2626.0,7,0.05193240076808474,False,疾病知识,内科-症状
A1371,没做过,A,AAA,H1_intake_answer,14148.0,7,0.07115911485008533,False,医疗其它,-
A1374,"没做过,都没有",A,AAA,H1_intake_answer,5577.0,7,0.07361587250209532,False,医疗其它,-
A1379,没有发热,A,AAA,H1_intake_answer,2223.0,7,0.10523239493422172,False,疾病知识,无明确科室-症状
A1387,没有疼痛,A,AAA,H1_intake_answer,5507.0,7,0.12028851717912153,False,疾病知识,无明确科室-症状
A1393,没测过,A,AAA,user,2695.0,7,0.057344894981674215,False,医疗其它,-
A1398,治疗方案,F,FFF,user,3350.0,7,0.06498144773539885,False,疾病知识,内科-治疗
A1399,治疗用药,F,FFF,user,1070.0,5,0.07215050117988331,False,药品保健品,-
A1404,活动受限,A,AAA,user,4783.0,7,0.028332393253581306,False,医疗其它,-
A1407,活动时加重,A,AAA,user,198.0,1,,False,医疗其它,-
A1408,活动正常,A,AAA,user,1848.0,7,0.10526526153162181,False,医疗其它,-
A1409,活动自如,A,AAA,user,1423.0,6,0.05829360030187067,False,医疗其它,-
A1412,消化不良,U,UUU,user,2632.0,7,0.06450691999934464,False,疾病知识,内科-症状
A1417,混合喂养,A,AAA,user,3661.0,7,0.05020453511141561,False,医疗其它,-
A1425,点滴/擦拭可见,A,AAA,user,840.0,4,0.024281045302822782,False,医疗其它,-
A1429,焦虑症的躯体症状有哪些,U,PUU,user,1860.0,4,0.09094765786576559,False,疾病知识,精神科-症状
A1430,焦虑症风险自测,P,PPP,user,7684.0,7,0.3449496539779683,False,疾病知识,精神科-科普
A1431,熬夜,A,AAU,user,1687.0,7,0.09886620609578937,False,疾病知识,无明确科室-症状
A1433,父母长期失眠应该先挂什么科,P,PPP,user,1014.0,3,0.2950976422967182,False,医疗服务,精神科
A1435,片剂,A,AAA,user,1675.0,7,0.036686069243551556,False,药品保健品,-
A1440,瑞舒伐他汀,U,UUU,user,895.0,4,0.06057267561309408,True,药品保健品,-
A1441,甘油三酯高,U,AUU,user,1564.0,7,0.06542392451297435,False,疾病知识,内科-症状
A1444,用法剂量,F,FFF,H2_feature_or_facet,16725.0,7,0.21164363652898638,False,药品保健品,-
A1450,男性,A,AAA,H1_intake_answer,33888.0,7,0.3683429017820806,False,医疗其它,-
A1451,略有减轻,A,AAA,user,1753.0,7,0.11028745467491317,False,疾病知识,无明确科室-症状
A1454,略有改善,A,AAA,user,2360.0,7,0.07168660047148881,False,医疗其它,-
A1455,疲劳,A,AAA,user,861.0,4,0.046268488471642485,False,医疗其它,-
A1457,疼,A,AAA,user,226.0,1,,False,医疗其它,-
A1460,症状咨询,F,FFF,user,4641.0,7,0.048500558644988014,False,疾病知识,无明确科室-科普
A1467,瘙痒明显,A,AAA,user,2240.0,7,0.13122873977470462,False,疾病知识,皮肤科-症状
A1468,白天,A,AAA,user,681.0,3,0.0824153609421573,False,医疗其它,-
A1476,白露吃啥润燥不伤脾胃,P,PPP,user,1034.0,1,,False,养生知识,-
A1478,白露后睡眠差如何调养,P,PPP,user,877.0,1,,False,疾病知识,妇产科-治疗
A1479,白露后鼻炎咳嗽怎么办,P,PPP,user,546.0,1,,False,疾病知识,耳鼻咽喉科-症状
A1482,皮疹,U,UUU,user,2009.0,7,0.06943708508699575,False,疾病知识,皮肤科-症状
A1483,皮肤,A,AAA,user,1747.0,6,0.09549642305594776,False,疾病知识,皮肤科-科普
A1486,直接出结论,F,FFF,H2_feature_or_facet,474351.0,7,0.0382782213518682,False,医疗其它,-
A1492,睡眠不足,A,AAA,user,1333.0,6,0.05824953898815952,False,疾病知识,精神科-症状
A1494,睡眠浅易醒,A,AAA,user,1302.0,6,0.08735525166275226,False,疾病知识,无明确科室-症状
A1495,睡眠质量差,A,AAA,user,408.0,2,0.014705882352941176,False,疾病知识,精神科-症状
A1496,睡觉打鼾伴随憋醒怎么办,U,UUU,user,1833.0,5,0.37731894231974183,False,疾病知识,耳鼻咽喉科-症状
A1498,确诊糖尿病,A,AAA,user,3965.0,7,0.0472482381935798,False,疾病知识,内科-科普
A1500,碰到别人血迹会不会感染艾滋病,U,UUU,user,501.0,1,,False,疾病知识,皮肤科-科普
A1513,空腹,A,AAA,user,5790.0,7,0.09265521093294828,False,疾病知识,内科-症状
A1517,突然出现,A,AAA,user,1611.0,7,0.10976263169193658,False,医疗其它,-
A1519,第一次出现,A,AAA,user,1677.0,7,0.07079700455411249,False,医疗其它,-
A1525,糊状,A,AAA,user,831.0,4,0.04733083138218324,False,医疗其它,-
A1526,糊状便,A,AAA,user,2413.0,7,0.10356401988893325,False,疾病知识,内科-症状
A1527,糖尿病,U,UUU,user,10510.0,7,0.04928878172380368,True,疾病知识,内科-疾病名
A1528,糖尿病患者,A,AAA,user,218.0,1,,False,疾病知识,内科-科普
A1529,糖尿病肾病早期有哪些信号,P,PPP,user,1069.0,4,0.1246191456217049,False,疾病知识,内科-科普
A1530,糖尿病自测,P,PPP,user,1303.0,6,0.06076517027419054,False,疾病知识,内科-科普
A1534,红色,A,AAA,H1_intake_answer,2667.0,6,0.1570928330632999,False,医疗其它,-
A1536,纯母乳,A,AAA,user,1033.0,5,0.020897418339712395,False,医疗其它,-
A1539,经常便秘,A,AAA,user,2427.0,7,0.10596977615029382,False,疾病知识,内科-症状
A1545,经常熬夜,A,AAA,user,2829.0,7,0.04551824488280718,False,疾病知识,无明确科室-症状
A1553,老人,A,AAA,H1_intake_answer,7998.0,7,0.23899946506656558,False,医疗其它,-
A1554,老人便秘期间饮食和活动如何安排,P,PPP,user,643.0,2,0.2006220839813375,False,疾病知识,内科-科普
A1562,老人用,A,AAA,user,789.0,3,0.23692413577790464,False,医疗其它,-
A1563,老人突然消瘦需要做什么检查,P,PPP,user,2534.0,4,0.6939892408117762,False,疾病知识,无明确科室-科普
A1568,老人走路不稳需要排查哪些问题,P,PPP,user,5995.0,6,0.6603172476498818,False,疾病知识,无明确科室-科普
A1571,老师嗓子总疼怎么办,P,PPP,user,996.0,1,,False,疾病知识,耳鼻咽喉科-症状
A1572,老年人,A,AAA,H1_intake_answer,16707.0,7,0.23927281905772826,False,疾病知识,无明确科室-症状
A1575,老年人眼睛看不清是老花还是白内障,P,PPP,user,7596.0,6,1.012472578561565,False,疾病知识,眼科-科普
A1578,耳鸣,U,UUU,user,1800.0,7,0.06525354160011565,False,疾病知识,耳鼻咽喉科-疾病名
A1581,职工医保,A,AAA,user,3387.0,7,0.06708271471660404,False,医疗其它,-
A1585,肠胃功能紊乱吃什么调理最快,U,PUU,user,3479.0,4,0.541220770595985,False,疾病知识,内科-治疗
A1590,肺癌,U,UUU,user,1837.0,7,0.11555951562621959,False,疾病知识,内科-疾病名
A1591,肺部,A,AAA,user,2178.0,7,0.08471043273277364,False,疾病知识,内科-科普
A1594,肾结石,U,UUU,user,1310.0,6,0.061087783278603223,True,疾病知识,内科-疾病名
A1595,肿胀,A,AAA,user,2601.0,7,0.028294301411724874,False,疾病知识,无明确科室-症状
A1599,胃炎,U,UUU,user,857.0,4,0.04943691987004635,False,疾病知识,内科-疾病名
A1600,胃炎风险自测,P,PPP,user,1741.0,7,0.12067228989576856,False,疾病知识,内科-科普
A1623,脾胃虚寒,U,AUU,user,2156.0,7,0.06786080451013131,False,疾病知识,中医科-症状
A1648,药盒识别,F,FFF,user,3589.0,7,0.4648123759463978,False,医疗其它,-
A1651,血压正常,A,AAA,user,4586.0,7,0.0687789695699604,False,疾病知识,无明确科室-身体指标
A1652,血常规,U,UUU,user,1301.0,6,0.05974163736148514,False,疾病知识,体检科-科普
A1656,血糖正常,A,AAA,user,8740.0,7,0.0877587050409772,False,疾病知识,无明确科室-身体指标
A1661,被蛇咬伤后如何记录现场信息帮助后续处理,P,PPP,user,259.0,1,,False,疾病知识,外科-科普
A1662,褐色,A,AAA,H1_intake_answer,3385.0,7,0.19087258695594989,False,医疗其它,-
A1666,规律服药,A,AAA,user,1569.0,7,0.07802251053929636,False,药品保健品,-
A1683,豆腐渣样,A,AAA,user,2772.0,7,0.0646357539828554,False,医疗其它,-
A1688,超过1个月,A,AAA,H1_intake_answer,5059.0,7,0.046868466203683574,False,医疗其它,-
A1692,超过1年,A,AAA,H1_intake_answer,2395.0,7,0.10304443002051324,False,医疗其它,-
A1702,超过了,A,AAA,user,3821.0,6,0.2612480847051727,False,医疗其它,-
A1709,身上,A,AAA,user,461.0,2,0.06724511930585683,False,医疗其它,-
A1718,轻度升高,A,AAA,user,3286.0,7,0.049513749822063885,False,疾病知识,内科-症状
A1721,轻度影响,A,AAA,user,3639.0,7,0.04859236044399831,False,医疗其它,-
A1722,轻度疼痛,A,AAA,user,4870.0,7,0.06317764956221021,False,疾病知识,无明确科室-症状
A1723,轻度肿胀,A,AAA,user,1642.0,7,0.09898294593866039,False,疾病知识,无明确科室-症状
A1726,轻微不影响,A,AAA,user,3023.0,7,0.5221216826718261,False,医疗其它,-
A1728,轻微不适,A,AAA,user,20590.0,7,0.0722234596131273,False,疾病知识,无明确科室-症状
A1733,轻微发红,A,AAA,user,4055.0,7,0.116817781778993,False,疾病知识,皮肤科-症状
A1739,轻微很快缓解,A,AAA,user,1663.0,7,0.0982753716308866,False,疾病知识,无明确科室-治疗
A1740,轻微无不适,A,AAA,user,1805.0,7,0.11510753607286917,False,疾病知识,精神科-症状
A1742,轻微红肿,A,AAA,user,1547.0,7,0.06557184048049519,False,疾病知识,无明确科室-症状
A1747,轻微腹胀,A,AAA,user,2645.0,7,0.04105867076064518,False,疾病知识,内科-症状
A1749,轻微隐痛,A,AAA,user,7856.0,7,0.0531574690169928,False,疾病知识,无明确科室-症状
A1750,过度节食导致腹水有多危险,P,PPP,user,1177.0,3,0.4990388349482843,False,疾病知识,内科-科普
A1760,还没开始,A,AAA,user,4744.0,7,0.04816137647872876,False,医疗其它,-
A1762,这些症状是失眠吗,P,PPP,user,222.0,1,,False,疾病知识,精神科-症状
A1767,这是第一次,A,AAA,user,1580.0,6,0.06018984014161388,False,医疗其它,-
A1769,这种情况会自己好吗？,P,PPP,user,2627.0,7,0.20004159756272546,False,疾病知识,无明确科室-科普
A1771,适合中老年的运动,U,UUU,user,2423.0,6,0.21079541102248356,True,养生知识,-
A1774,适度运动可以治疗腰痛,P,PPP,user,327.0,1,,False,疾病知识,外科-治疗
A1778,逐渐加重,A,AAA,user,1765.0,7,0.07807603905624376,False,疾病知识,无明确科室-症状
A1779,通便,A,AAA,user,2027.0,7,0.07750305628675079,False,疾病知识,内科-症状
A1786,"都不是,都不是",A,AAA,H1_intake_answer,2459.0,7,0.18380556143339682,False,医疗其它,-
A1789,都正常,A,AAA,user,5979.0,7,0.04278123022658434,False,医疗其它,-
A1791,"都没做过,都没有",A,AAA,user,1946.0,7,0.11232833616280442,False,医疗其它,-
A1798,"都没有,都不是",A,AAA,H1_intake_answer,226.0,1,,False,医疗其它,-
A1799,"都没有,都没有",A,AAA,H1_intake_answer,66818.0,7,0.06237356776359956,False,医疗其它,-
A1801,配方奶喂养,A,AAA,user,205.0,1,,False,医疗其它,-
A1805,针刺样痛,A,AAA,user,1799.0,7,0.09430710421544634,False,疾病知识,无明确科室-症状
A1806,钝痛,A,AAA,H1_intake_answer,6843.0,7,0.060465884986958277,False,医疗其它,-
A1820,降压药,U,UUU,user,4186.0,7,0.047818902964965916,False,药品保健品,-
A1821,降血压,A,AAA,user,1982.0,6,0.14557730915197814,False,疾病知识,内科-治疗
A1823,降血脂,A,AAA,user,3219.0,7,0.09358622106740863,False,疾病知识,内科-治疗
A1850,食欲差,A,AAA,user,394.0,2,0.0,False,疾病知识,内科-症状
A1854,餐后2小时,A,AAA,user,2692.0,7,0.0933508977681728,False,养生知识,-
A1859,饮食调整,A,AAA,user,198.0,1,,False,养生知识,-
A1861,首次发作,A,AAA,user,1637.0,7,0.08185249670471377,False,医疗其它,-
A1864,骨质疏松风险人群如何安排日常活动,P,PPP,user,776.0,2,0.002577319587628866,False,疾病知识,外科-科普
A1866,高于100,A,AAA,user,418.0,2,0.004784688995215311,False,医疗其它,-
A1868,高温与暴雨交替时家庭健康管理要注意什么,P,PPP,user,259.0,1,,False,疾病知识,无明确科室-科普
A1872,高血压,U,UUU,user,26216.0,7,0.01708547978215503,True,疾病知识,内科-疾病名
A1875,高血脂,U,UUU,user,3350.0,7,0.045077592074060105,False,疾病知识,内科-疾病名
A1877,鲜红色,A,AAA,H1_intake_answer,15263.0,7,0.07680997380229392,False,医疗其它,-
A1878,"鲜红色,都没有",A,AAA,H1_intake_answer,408.0,2,0.029411764705882353,False,医疗其它,-
A1879,鸡蛋怎么吃更有营养,U,PUU,user,886.0,1,,False,养生知识,-
A1882,黄豆大小,A,AAA,user,2387.0,7,0.06531101891882723,False,医疗其它,-
A1885,鼻塞,U,UUU,user,5096.0,7,0.05716191114521049,False,疾病知识,耳鼻咽喉科-症状
A0004,0.25g,A,AAA,user,214.0,1,,False,医疗其它,-
A0006,0次,A,AAA,H1_intake_answer,2985.0,7,0.07532251901355663,False,医疗其它,-
A0007,1-24小时,A,AAA,H1_intake_answer,3297.0,7,0.027752087919194115,False,医疗其它,-
A0008,1-2cm,A,AAA,user,1573.0,7,0.07361278996124668,False,医疗其它,-
A0013,1-2天,A,AAA,H1_intake_answer,25096.0,7,0.0446230044503454,False,医疗其它,-
A0014,1-2小时,A,AAA,H1_intake_answer,8613.0,7,0.07205589626096369,False,医疗其它,-
A0016,1-2年,A,AAA,H1_intake_answer,1593.0,7,0.05805211812528256,False,医疗其它,-
A0017,1-2杯,A,AAA,user,200.0,1,,False,医疗其它,-
