domain,source,core,query,added_chars,core_td,wrap_td,same_intent
金融,assistant_top,美元人民币,美元人民币兑换,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美元人民币,美元人民币换汇,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美元人民币,美元人民币汇兑,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美元人民币,美元人民币汇率,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,人民币,美元兑人民币,3,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_top,美元兑人民币,美元兑人民币换算,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美元兑人民币,美元兑人民币汇率,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美元兑人民币,美元兑人民币走势,2,查询金融资产实时行情,查询历史价格走势图,False
金融,assistant_top,美元兑人民币,美元兑人民币走势图,3,查询金融资产实时行情,查询历史价格走势图,False
金融,assistant_top,人民币,美元兑换人民币,4,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_top,美元兑换人民币,美元兑换人民币汇率,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,人民币,美元兑换成人民币,5,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_top,人民币,美元和人民币的兑换,6,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_top,人民币,美元换人民币,3,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_top,美元换算,美元换算人民币,3,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美元汇率,美元汇率人民币,3,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,铝期货,美原油黄金白银铜铝期货价格最新行情查询表,17,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美国三大股指,美国三大股指实时行情,4,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,股票指数,美国三大股票指数,4,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,股票指数,美国的三大股票指数,5,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美国股市,美国股市三大指数,4,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美国股市,美国股市三大股实时行情,7,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美国股市,美国股市三大股指,4,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美国股市,美国股市今日最新行情,6,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,股市今日行情,美国股市今日行情,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,股市实时行情,美国股市实时行情,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,股市最新行情,美国股市最新行情,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美国股市,美国股市股今日行情,5,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美国股市,美国股市股票,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美国股市,美国股市行情,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美国股票,美国股票三大指数,4,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美国股票,美国股票实时行情,4,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美国股票,美国股票指数,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美股三大指数,美股三大指数实时行情,4,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,今日行情,美股今日行情,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美股大盘,美股大盘指数,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美股实时,美股实时今日行情,4,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美股实时,美股实时行情,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美股行情,美股行情 实时行情,5,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美股行情,美股行情今日行情,4,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美股行情,美股行情最新走势,4,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,美股行情,美股行情走势,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,人民币,美金兑人民币,3,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_top,人民币,美金兑换人民币,4,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_top,人民币,美金汇兑人民币,4,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_top,今日行情,股市今日行情,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_top,股市行情,股市行情走势分析,4,查询金融资产实时行情,查询历史价格走势图,False
金融,assistant_top,大盘走势,股票行情大盘走势,4,查询历史价格走势图,查询金融资产实时行情,False
金融,assistant_top,航天电器股票,航天电器股票今日走势分析预测,8,查询金融资产实时行情,寻求个股买卖与持有决策建议,False
金融,assistant_top,人民币,英镑人民币换汇,4,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_top,人民币,英镑兑换人民币,4,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_top,蚂蚁庄园,蚂蚁庄园今日正确答案,6,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园今日正确答案,蚂蚁庄园今日正确答案公布,2,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园,蚂蚁庄园今日答案,4,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园今日答案,蚂蚁庄园今日答案大全,2,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园今日答案,蚂蚁庄园今日答案是什么,3,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园今日答案,蚂蚁庄园今日答案有哪些,3,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园今日答案,蚂蚁庄园今日答案汇总,2,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园今日答案,蚂蚁庄园今日答案还有哪些,4,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园,蚂蚁庄园今日答题,4,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园,蚂蚁庄园今日答题答案,6,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园,蚂蚁庄园今日还有哪些题目,8,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁新村今日答案,蚂蚁庄园和蚂蚁新村今日答案,5,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园,蚂蚁庄园新村今日答案,6,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园,蚂蚁庄园的正确答案,5,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园答案,蚂蚁庄园答案汇总,2,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园,蚂蚁庄园答题答案大全,6,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁新村今日答案,蚂蚁庄园蚂蚁新村今日答案,4,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁庄园,蚂蚁庄园蚂蚁新村问题答案,8,获取每日答题活动答案,获取每日答题活动答案,True
金融,assistant_top,蚂蚁新村今日正确答案,蚂蚁新村今日正确答案最新,2,获取每日答题活动答案,获取每日答题活动答案,True
